14:38:6		293
14:38:6		293
14:38:7		293
14:38:7		293
14:38:7		293
14:38:7		293
14:38:7		293
14:38:7		293
14:38:7		293
14:38:7		293
14:38:7		293
14:38:7		293
14:38:7		293
14:38:7		293
14:38:7		293
14:38:7		293
14:38:7		292
14:38:7		293
14:38:8		293
14:38:8		293
14:38:8		293
14:38:8		293
14:38:8		293
14:38:8		293
14:38:8		293
14:38:8		293
14:38:8		293
14:38:8		293
14:38:8		293
14:38:8		293
14:38:8		293
14:38:8		293
14:38:8		293
14:38:8		293
14:38:9		293
14:38:9		293
14:38:9		293
14:38:9		293
14:38:9		293
14:38:9		293
14:38:9		293
14:38:9		293
14:38:9		293
14:38:9		293
14:38:9		293
14:38:9		293
14:38:9		293
14:38:9		293
14:38:9		293
14:38:9		293
14:38:10		293
14:38:10		293
14:38:10		293
14:38:10		293
14:38:10		293
14:38:10		293
14:38:10		293
14:38:10		293
14:38:10		292
14:38:10		292
14:38:10		293
14:38:10		293
14:38:10		293
14:38:10		293
14:38:10		293
14:38:10		293
14:38:10		293
14:38:11		293
14:38:11		293
14:38:11		293
14:38:11		293
14:38:11		293
14:38:11		293
14:38:11		293
14:38:11		293
14:38:11		293
14:38:11		293
14:38:11		293
14:38:11		293
14:38:11		293
14:38:11		293
14:38:11		293
14:38:11		293
14:38:12		293
14:38:12		292
14:38:12		293
14:38:12		293
14:38:12		293
14:38:12		293
14:38:12		293
14:38:12		293
14:38:12		293
14:38:12		293
14:38:12		293
14:38:12		293
14:38:12		293
14:38:12		293
14:38:12		293
14:38:12		293
14:38:13		293
14:38:13		293
14:38:13		293
14:38:13		293
14:38:13		293
14:38:13		292
14:38:13		293
14:38:13		293
14:38:13		293
14:38:13		293
14:38:13		293
14:38:13		293
14:38:13		293
14:38:13		293
14:38:13		293
14:38:13		293
14:38:14		293
14:38:14		293
14:38:14		293
14:38:14		293
14:38:14		293
14:38:14		293
14:38:14		293
14:38:14		293
14:38:14		293
14:38:14		293
14:38:14		293
14:38:14		293
14:38:14		293
14:38:14		293
14:38:14		293
14:38:14		293
14:38:15		293
14:38:15		293
14:38:15		293
14:38:15		293
14:38:15		293
14:38:15		293
14:38:15		293
14:38:15		293
14:38:15		293
14:38:15		293
14:38:15		293
14:38:15		293
14:38:15		293
14:38:15		293
14:38:15		293
14:38:15		293
14:38:16		293
14:38:16		293
14:38:16		293
14:38:16		293
14:38:16		293
14:38:16		293
14:38:16		293
14:38:16		293
14:38:16		293
14:38:16		293
14:38:16		293
14:38:16		293
14:38:16		293
14:38:16		293
14:38:16		293
14:38:16		293
14:38:17		293
14:38:17		293
14:38:17		293
14:38:17		293
14:38:17		293
14:38:17		293
14:38:17		293
14:38:17		293
14:38:17		293
14:38:17		293
14:38:17		293
14:38:17		293
14:38:17		293
14:38:17		293
14:38:17		293
14:38:17		293
14:38:18		293
14:38:18		293
14:38:18		293
14:38:18		293
14:38:18		293
14:38:18		293
14:38:18		293
14:38:18		293
14:38:18		293
14:38:18		293
14:38:18		293
