14:38:6		218
14:38:6		218
14:38:6		219
14:38:7		219
14:38:7		218
14:38:7		219
14:38:7		219
14:38:7		219
14:38:7		218
14:38:7		218
14:38:7		217
14:38:7		218
14:38:7		218
14:38:7		218
14:38:7		218
14:38:7		219
14:38:7		218
14:38:7		219
14:38:7		218
14:38:8		219
14:38:8		218
14:38:8		219
14:38:8		218
14:38:8		216
14:38:8		218
14:38:8		218
14:38:8		218
14:38:8		217
14:38:8		217
14:38:8		218
14:38:8		218
14:38:8		219
14:38:8		219
14:38:8		219
14:38:8		217
14:38:9		218
14:38:9		217
14:38:9		219
14:38:9		217
14:38:9		218
14:38:9		219
14:38:9		216
14:38:9		218
14:38:9		218
14:38:9		220
14:38:9		220
14:38:9		217
14:38:9		218
14:38:9		217
14:38:9		217
14:38:9		218
14:38:10		219
14:38:10		217
14:38:10		218
14:38:10		217
14:38:10		218
14:38:10		219
14:38:10		219
14:38:10		218
14:38:10		219
14:38:10		217
14:38:10		219
14:38:10		218
14:38:10		219
14:38:10		218
14:38:10		218
14:38:10		219
14:38:11		218
14:38:11		219
14:38:11		218
14:38:11		219
14:38:11		218
14:38:11		217
14:38:11		220
14:38:11		217
14:38:11		220
14:38:11		218
14:38:11		219
14:38:11		219
14:38:11		218
14:38:11		219
14:38:11		219
14:38:11		218
14:38:12		216
14:38:12		217
14:38:12		219
14:38:12		217
14:38:12		219
14:38:12		219
14:38:12		220
14:38:12		216
14:38:12		220
14:38:12		217
14:38:12		219
14:38:12		218
14:38:12		219
14:38:12		218
14:38:12		217
14:38:12		217
14:38:13		218
14:38:13		217
14:38:13		220
14:38:13		218
14:38:13		217
14:38:13		219
14:38:13		218
14:38:13		219
14:38:13		217
14:38:13		218
14:38:13		218
14:38:13		218
14:38:13		220
14:38:13		217
14:38:13		219
14:38:13		218
14:38:14		219
14:38:14		220
14:38:14		218
14:38:14		217
14:38:14		218
14:38:14		218
14:38:14		219
14:38:14		217
14:38:14		218
14:38:14		219
14:38:14		220
14:38:14		219
14:38:14		218
14:38:14		217
14:38:14		219
14:38:14		217
14:38:15		218
14:38:15		218
14:38:15		219
14:38:15		217
14:38:15		218
14:38:15		217
14:38:15		217
14:38:15		218
14:38:15		218
14:38:15		217
14:38:15		218
14:38:15		218
14:38:15		218
14:38:15		218
14:38:15		218
14:38:15		219
14:38:16		218
14:38:16		219
14:38:16		218
14:38:16		218
14:38:16		218
14:38:16		219
14:38:16		217
14:38:16		219
14:38:16		218
14:38:16		218
14:38:16		218
14:38:16		218
14:38:16		217
14:38:16		218
14:38:16		218
14:38:16		218
14:38:17		219
14:38:17		220
14:38:17		219
14:38:17		219
14:38:17		219
14:38:17		217
14:38:17		219
14:38:17		218
14:38:17		217
14:38:17		217
14:38:17		218
14:38:17		219
14:38:17		218
14:38:17		218
14:38:17		219
14:38:17		218
14:38:18		218
14:38:18		219
14:38:18		217
14:38:18		218
14:38:18		217
14:38:18		219
14:38:18		218
14:38:18		219
14:38:18		219
14:38:18		219
14:38:18		218
14:38:18		219
14:38:18		219
14:38:18		219
14:38:18		218
14:38:18		217
14:38:19		217
14:38:19		219
14:38:19		219
14:38:19		220
14:38:19		217
14:38:19		218
14:38:19		219
14:38:19		218
14:38:19		218
14:38:19		217
14:38:19		218
14:38:19		218
14:38:19		218
14:38:19		219
14:38:19		218
14:38:19		219
14:38:20		217
14:38:20		217
14:38:20		218
14:38:20		218
14:38:20		219
14:38:20		218
14:38:20		217
14:38:20		220
14:38:20		218
14:38:20		218
14:38:20		219
14:38:20		219
14:38:20		217
14:38:20		218
14:38:20		220
14:38:20		218
14:38:20		217
14:38:21		219
14:38:21		221
14:38:21		218
14:38:21		218
14:38:21		219
14:38:21		219
14:38:21		218
14:38:21		218
14:38:21		220
14:38:21		219
14:38:21		218
14:38:21		217
14:38:21		217
14:38:21		218
14:38:21		217
14:38:21		217
14:38:22		218
14:38:22		217
14:38:22		216
14:38:22		219
14:38:22		219
14:38:22		218
14:38:22		218
14:38:22		219
14:38:22		218
14:38:22		217
14:38:22		218
14:38:22		219
14:38:22		218
14:38:22		218
14:38:22		217
14:38:22		220
14:38:23		219
14:38:23		219
14:38:23		219
14:38:23		217
14:38:23		218
14:38:23		218
14:38:23		218
14:38:23		218
14:38:23		219
14:38:23		218
14:38:23		218
14:38:23		218
14:38:23		217
14:38:23		219
14:38:23		217
14:38:23		218
14:38:24		219
14:38:24		219
14:38:24		218
14:38:24		218
14:38:24		218
14:38:24		220
14:38:24		217
14:38:24		219
14:38:24		218
14:38:24		218
14:38:24		218
14:38:24		218
14:38:24		218
14:38:24		217
14:38:24		218
14:38:24		219
14:38:25		220
14:38:25		220
14:38:25		218
14:38:25		218
14:38:25		218
14:38:25		218
14:38:25		219
14:38:25		219
14:38:25		218
14:38:25		217
14:38:25		218
14:38:25		218
14:38:25		219
14:38:25		219
14:38:25		217
14:38:25		218
14:38:26		218
14:38:26		218
14:38:26		218
14:38:26		218
14:38:26		218
14:38:26		218
14:38:26		219
14:38:26		218
14:38:26		218
14:38:26		218
14:38:26		218
14:38:26		217
14:38:26		220
14:38:26		218
14:38:26		218
14:38:26		219
14:38:27		218
14:38:27		218
14:38:27		218
14:38:27		218
14:38:27		219
14:38:27		218
14:38:27		217
14:38:27		218
14:38:27		217
14:38:27		218
14:38:27		218
14:38:27		217
14:38:27		218
14:38:27		218
14:38:27		218
14:38:27		218
14:38:28		219
14:38:28		218
14:38:28		218
14:38:28		218
14:38:28		218
14:38:28		218
14:38:28		219
14:38:28		219
14:38:28		218
14:38:28		219
14:38:28		217
14:38:28		218
14:38:28		218
14:38:28		219
14:38:28		218
14:38:28		219
14:38:29		220
14:38:29		219
14:38:29		217
14:38:29		219
14:38:29		219
14:38:29		218
14:38:29		218
14:38:29		217
14:38:29		218
14:38:29		219
14:38:29		220
14:38:29		218
14:38:29		218
14:38:29		218
14:38:29		219
14:38:29		218
14:38:30		217
14:38:30		219
14:38:30		219
14:38:30		218
14:38:30		218
14:38:30		218
14:38:30		219
14:38:30		218
14:38:30		217
14:38:30		219
14:38:30		218
14:38:30		217
14:38:30		217
14:38:30		218
14:38:30		219
14:38:30		219
14:38:31		219
14:38:31		218
14:38:31		217
14:38:31		219
14:38:31		217
14:38:31		218
14:38:31		218
14:38:31		219
14:38:31		218
14:38:31		217
14:38:31		218
14:38:31		218
14:38:31		218
14:38:31		217
14:38:31		219
14:38:31		218
